"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)"
"605","2001","17","Assam","Kamrup","171.96","264.26","1537.0","6.28","8.25","1314.0","0.0","0.0","0.0","0.78","3.39","4346.0","0.1","0.01","100.0"
"605","2002","17","Assam","Kamrup","168.89","245.33","1453.0","5.98","5.45","911.0","0.0","0.0","0.0","0.74","3.21","4338.0","0.09","0.01","111.0"
"605","2003","17","Assam","Kamrup","164.98","256.68","1556.0","5.78","4.77","825.0","0.0","0.0","0.0","0.74","3.07","4149.0","0.06","0.01","167.0"
"605","2004","17","Assam","Kamrup","146.17","221.28","1514.0","4.11","5.09","1238.0","0.0","0.0","0.0","0.58","2.34","4034.0","0.05","0.0","0.0"
"605","2005","17","Assam","Kamrup","124.35","211.31","1699.0","2.5","2.85","1140.0","0.0","0.0","0.0","0.75","3.62","4827.0","0.0","0.0","0.0"
"605","2006","17","Assam","Kamrup","113.46","175.19","1544.0","3.49","6.53","1871.0","0.0","0.0","0.0","0.78","3.79","4859.0","0.01","0.0","0.0"
"605","2007","17","Assam","Kamrup","143.39","264.61","1845.0","3.26","4.63","1420.0","0.0","0.0","0.0","0.89","3.07","3449.0","0.01","0.0","0.0"
"605","2008","17","Assam","Kamrup","151.7","283.22","1867.0","6.4","6.82","1066.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"605","2009","17","Assam","Kamrup","147.8","284.4","1924.0","2.57","3.35","1304.0","0.0","0.0","0.0","0.92","3.23","3511.0","0.0","0.0","0.0"
"605","2010","17","Assam","Kamrup","118.87","280.43","2359.0","2.11","2.77","1313.0","-1.0","-1.0","-1.0","1.05","4.03","3838.0","0.0","0.0","0.0"
"605","2011","17","Assam","Kamrup","122.73","235.86","1922.0","1.9","1.94","1021.0","0.0","0.0","0.0","0.97","3.83","3948.0","0.0","0.0","0.0"
"605","2012","17","Assam","Kamrup","116.84","238.03","2037.0","1.85","2.05","1108.0","0.0","0.0","0.0","0.92","3.65","3967.0","0.0","0.0","0.0"
"605","2013","17","Assam","Kamrup","121.34","274.26","2260.0","1.96","2.31","1179.0","0.0","0.0","0.0","0.98","3.97","4051.0","0.0","0.0","0.0"
"605","2014","17","Assam","Kamrup","113.63","260.9","2296.0","1.34","1.39","1037.0","0.0","0.0","0.0","0.78","3.17","4064.0","0.0","0.0","0.0"
"605","2015","17","Assam","Kamrup","110.19","273.39","2481.0","1.25","1.23","984.0","0.0","0.0","0.0","0.95","3.03","3194.0","0.0","0.0","0.0"
"605","2016","17","Assam","Kamrup","113.64","261.27","2299.0","0.83","1.06","1279.0","-1.0","-1.0","-1.0","0.89","2.49","2792.0","0.0","0.0","180.0"
"605","2017","17","Assam","Kamrup","104.0","247.04","2375.0","0.64","0.83","1305.0","-1.0","-1.0","-1.0","0.75","2.44","3244.0","-1.0","-1.0","-1.0"
"606","1990","17","Assam","Karbi Anglong","120.19","168.14","1399.0","1.45","1.8","1241.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.71","0.06","85.0"
"606","1991","17","Assam","Karbi Anglong","120.33","148.98","1238.0","1.7","2.59","1524.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.69","0.05","72.0"
"606","1992","17","Assam","Karbi Anglong","120.6","157.79","1308.0","1.83","3.8","2077.0","0.0","0.0","0.0","4.13","23.77","5755.0","0.63","0.05","79.0"
"606","1993","17","Assam","Karbi Anglong","121.59","169.39","1393.0","1.85","3.14","1697.0","0.0","0.0","0.0","4.12","17.32","4204.0","0.68","0.05","74.0"
"606","1994","17","Assam","Karbi Anglong","121.95","210.3","1724.0","1.85","2.68","1449.0","0.0","0.0","0.0","4.13","17.87","4327.0","0.68","0.06","88.0"
"606","1995","17","Assam","Karbi Anglong","123.51","188.88","1529.0","1.86","2.71","1457.0","0.0","0.0","0.0","4.22","19.84","4701.0","0.69","0.06","87.0"
"606","1996","17","Assam","Karbi Anglong","121.79","171.52","1408.0","1.81","2.64","1459.0","0.0","0.0","0.0","4.23","18.43","4357.0","0.7","0.06","86.0"
"606","1997","17","Assam","Karbi Anglong","120.71","178.1","1475.0","1.8","2.71","1506.0","0.0","0.0","0.0","4.21","18.08","4295.0","0.69","0.06","87.0"
"606","1998","17","Assam","Karbi Anglong","111.88","154.15","1378.0","1.85","2.67","1443.0","0.0","0.0","0.0","4.21","19.17","4553.0","0.66","0.05","76.0"
"606","1999","17","Assam","Karbi Anglong","114.47","170.44","1489.0","1.38","2.06","1493.0","0.0","0.0","0.0","4.23","19.82","4686.0","0.66","0.05","76.0"
"606","2000","17","Assam","Karbi Anglong","125.75","183.67","1461.0","1.36","2.15","1581.0","0.0","0.0","0.0","4.27","17.6","4122.0","0.66","0.05","76.0"
"606","2001","17","Assam","Karbi Anglong","124.84","175.46","1405.0","1.35","2.08","1541.0","0.0","0.0","0.0","4.72","20.86","4419.0","0.8","0.07","88.0"
"606","2002","17","Assam","Karbi Anglong","125.95","188.41","1496.0","1.36","1.89","1390.0","0.0","0.0","0.0","4.32","17.0","3935.0","0.66","0.06","91.0"
"606","2003","17","Assam","Karbi Anglong","131.92","181.78","1378.0","1.28","1.71","1336.0","0.0","0.0","0.0","5.24","23.13","4414.0","0.69","0.06","87.0"
"606","2004","17","Assam","Karbi Anglong","129.25","183.81","1422.0","1.42","2.07","1458.0","0.0","0.0","0.0","4.38","18.03","4116.0","0.74","0.06","81.0"
"606","2005","17","Assam","Karbi Anglong","127.21","185.28","1456.0","1.13","1.45","1283.0","0.0","0.0","0.0","4.43","17.97","4056.0","0.77","0.06","78.0"
"606","2006","17","Assam","Karbi Anglong","124.17","179.46","1445.0","1.33","1.69","1271.0","0.0","0.0","0.0","6.87","32.0","4658.0","0.79","0.07","89.0"
"606","2007","17","Assam","Karbi Anglong","122.71","190.46","1552.0","1.25","1.74","1392.0","0.0","0.0","0.0","6.88","32.47","4719.0","0.79","0.07","89.0"
"606","2008","17","Assam","Karbi Anglong","125.9","193.03","1533.0","1.23","1.66","1350.0","0.0","0.0","0.0","7.27","33.29","4579.0","0.79","0.07","89.0"
"606","2009","17","Assam","Karbi Anglong","126.39","250.02","1978.0","1.25","1.94","1552.0","0.0","0.0","0.0","7.19","32.99","4588.0","1.0","0.09","90.0"
"606","2010","17","Assam","Karbi Anglong","126.1","237.35","1882.0","1.2","1.51","1258.0","-1.0","-1.0","-1.0","7.22","26.12","3618.0","0.82","0.07","85.0"
"606","2011","17","Assam","Karbi Anglong","121.57","174.4","1435.0","1.23","1.81","1472.0","0.0","0.0","0.0","7.16","25.89","3616.0","0.72","0.06","83.0"
"606","2012","17","Assam","Karbi Anglong","128.42","199.17","1551.0","1.17","1.51","1291.0","0.0","0.0","0.0","7.29","28.44","3901.0","1.16","0.1","86.0"
"606","2013","17","Assam","Karbi Anglong","130.2","219.92","1689.0","1.17","1.51","1291.0","0.0","0.0","0.0","7.64","30.18","3950.0","0.82","0.07","85.0"
"606","2014","17","Assam","Karbi Anglong","128.0","218.19","1705.0","1.18","1.43","1212.0","0.0","0.0","0.0","7.68","28.98","3773.0","0.57","0.05","88.0"
"606","2015","17","Assam","Karbi Anglong","129.58","213.17","1645.0","1.16","1.36","1172.0","0.0","0.0","0.0","7.71","23.8","3089.0","0.58","0.05","86.0"
"606","2016","17","Assam","Karbi Anglong","133.53","247.31","1852.0","1.16","1.8","1550.0","-1.0","-1.0","-1.0","7.95","31.99","4022.0","0.61","0.06","91.0"
"606","2017","17","Assam","Karbi Anglong","132.87","255.01","1919.0","1.17","1.62","1386.0","-1.0","-1.0","-1.0","7.9","27.89","3532.0","0.52","0.05","92.0"
"607","1990","17","Assam","Lakhimpur","95.98","125.82","1311.0","1.31","1.08","824.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.02","0.0","0.0"
"607","1991","17","Assam","Lakhimpur","123.44","154.47","1251.0","0.87","0.77","885.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.05","0.0","0.0"
"607","1992","17","Assam","Lakhimpur","111.8","130.03","1163.0","0.28","0.26","929.0","0.0","0.0","0.0","0.36","1.74","4833.0","0.04","0.0","0.0"
"607","1993","17","Assam","Lakhimpur","109.88","171.12","1557.0","1.26","1.34","1063.0","0.0","0.0","0.0","0.28","1.6","5714.0","0.05","0.0","0.0"
"607","1994","17","Assam","Lakhimpur","109.25","131.5","1204.0","0.66","0.94","1424.0","0.0","0.0","0.0","0.31","1.42","4581.0","0.04","0.0","0.0"
"607","1995","17","Assam","Lakhimpur","112.04","149.31","1333.0","0.89","0.55","618.0","0.0","0.0","0.0","0.27","1.22","4519.0","0.05","0.0","0.0"
"607","1996","17","Assam","Lakhimpur","107.17","124.41","1161.0","1.35","1.19","881.0","0.0","0.0","0.0","0.28","1.21","4321.0","0.04","0.0","0.0"
"607","1997","17","Assam","Lakhimpur","107.38","132.56","1234.0","0.88","0.75","852.0","0.0","0.0","0.0","0.28","1.09","3893.0","0.05","0.0","0.0"
"607","1998","17","Assam","Lakhimpur","101.02","101.13","1001.0","1.0","0.51","510.0","0.0","0.0","0.0","0.25","0.92","3680.0","0.05","0.0","0.0"
"607","1999","17","Assam","Lakhimpur","124.4","137.58","1106.0","0.93","0.95","1022.0","0.0","0.0","0.0","0.28","1.13","4036.0","0.05","0.0","0.0"
"607","2000","17","Assam","Lakhimpur","129.37","132.55","1025.0","0.94","0.57","606.0","0.0","0.0","0.0","0.28","0.97","3464.0","0.05","0.0","0.0"
"607","2001","17","Assam","Lakhimpur","119.17","120.95","1015.0","0.84","0.44","524.0","0.0","0.0","0.0","0.27","1.06","3926.0","0.05","0.0","0.0"
"607","2002","17","Assam","Lakhimpur","120.11","109.18","909.0","0.74","0.56","757.0","0.0","0.0","0.0","0.28","1.07","3821.0","0.04","0.0","0.0"
"607","2003","17","Assam","Lakhimpur","114.16","109.9","963.0","1.04","0.72","692.0","0.0","0.0","0.0","0.28","0.94","3357.0","0.03","0.0","0.0"
"607","2004","17","Assam","Lakhimpur","118.43","129.87","1097.0","0.81","0.55","679.0","0.0","0.0","0.0","0.3","1.12","3733.0","0.02","0.0","0.0"
"607","2005","17","Assam","Lakhimpur","121.4","126.27","1040.0","0.21","0.19","905.0","0.0","0.0","0.0","0.3","1.18","3933.0","0.02","0.0","0.0"
"607","2006","17","Assam","Lakhimpur","121.82","84.1","690.0","0.44","0.32","727.0","0.0","0.0","0.0","0.32","1.2","3750.0","0.01","0.0","0.0"
"607","2007","17","Assam","Lakhimpur","121.64","91.76","754.0","0.93","0.64","688.0","0.0","0.0","0.0","0.32","1.06","3313.0","0.01","0.0","0.0"
"607","2008","17","Assam","Lakhimpur","123.59","75.79","613.0","0.46","0.35","761.0","0.0","0.0","0.0","0.33","1.2","3636.0","0.01","0.0","0.0"
"607","2009","17","Assam","Lakhimpur","137.61","177.27","1288.0","0.42","0.12","286.0","0.0","0.0","0.0","0.34","1.27","3735.0","0.03","0.0","0.0"
"607","2010","17","Assam","Lakhimpur","140.56","246.41","1753.0","0.08","0.05","625.0","-1.0","-1.0","-1.0","0.35","1.58","4514.0","0.01","0.0","0.0"
"607","2011","17","Assam","Lakhimpur","150.56","260.53","1730.0","0.08","0.08","1000.0","0.0","0.0","0.0","0.31","1.91","6161.0","0.01","0.0","0.0"
"607","2012","17","Assam","Lakhimpur","145.3","311.09","2141.0","0.01","0.02","2000.0","0.0","0.0","0.0","0.33","1.64","4970.0","0.02","0.0","0.0"
"607","2013","17","Assam","Lakhimpur","141.1","260.57","1847.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.31","1.45","4677.0","0.02","0.0","0.0"
"607","2014","17","Assam","Lakhimpur","124.17","260.74","2100.0","0.02","0.02","1000.0","0.0","0.0","0.0","0.33","1.55","4697.0","0.01","0.0","0.0"
"607","2015","17","Assam","Lakhimpur","131.04","266.31","2032.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.35","1.52","4413.0","0.01","0.0","0.0"
"607","2016","17","Assam","Lakhimpur","121.29","231.36","1907.0","0.02","0.02","1333.0","-1.0","-1.0","-1.0","0.36","1.62","4539.0","0.01","0.0","60.0"
"607","2017","17","Assam","Lakhimpur","121.18","233.1","1924.0","0.0","0.01","1250.0","-1.0","-1.0","-1.0","0.38","1.66","4363.0","0.01","0.0","72.0"
"608","1990","17","Assam","North Cachar Hil","13.34","18.6","1394.0","0.05","0.07","1400.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.78","0.07","90.0"
"608","1991","17","Assam","North Cachar Hil","14.05","19.59","1394.0","0.06","0.09","1500.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.8","0.07","88.0"
"608","1992","17","Assam","North Cachar Hil","14.84","20.3","1368.0","0.06","0.06","1000.0","0.0","0.0","0.0","0.93","3.29","3538.0","0.71","0.06","85.0"
"608","1993","17","Assam","North Cachar Hil","15.05","22.3","1482.0","0.05","0.07","1400.0","0.0","0.0","0.0","0.93","2.89","3108.0","0.62","0.05","81.0"
"608","1994","17","Assam","North Cachar Hil","14.97","27.58","1842.0","0.07","0.09","1286.0","0.0","0.0","0.0","1.02","2.87","2814.0","0.52","0.04","77.0"
"608","1995","17","Assam","North Cachar Hil","14.7","28.73","1954.0","0.07","0.07","1000.0","0.0","0.0","0.0","1.03","4.29","4165.0","0.49","0.04","82.0"
"608","1996","17","Assam","North Cachar Hil","13.9","25.17","1811.0","0.07","0.09","1286.0","0.0","0.0","0.0","1.26","4.04","3206.0","0.41","0.03","73.0"
"608","1997","17","Assam","North Cachar Hil","14.15","24.09","1702.0","0.06","0.07","1167.0","0.0","0.0","0.0","1.27","4.26","3354.0","0.4","0.03","75.0"
"608","1998","17","Assam","North Cachar Hil","11.86","19.71","1662.0","0.05","0.05","1000.0","0.0","0.0","0.0","1.29","4.2","3256.0","0.35","0.03","86.0"
"608","1999","17","Assam","North Cachar Hil","13.83","22.35","1616.0","0.06","0.07","1167.0","0.0","0.0","0.0","1.81","5.56","3072.0","0.35","0.03","86.0"
"608","2000","17","Assam","North Cachar Hil","13.95","22.02","1578.0","0.06","0.07","1167.0","0.0","0.0","0.0","1.78","5.62","3157.0","0.37","0.03","81.0"
"608","2001","17","Assam","North Cachar Hil","14.06","24.13","1716.0","0.06","0.07","1167.0","0.0","0.0","0.0","1.78","5.92","3326.0","0.37","0.03","81.0"
"608","2002","17","Assam","North Cachar Hil","14.45","24.49","1695.0","0.06","0.01","167.0","0.0","0.0","0.0","1.79","6.08","3397.0","0.35","0.03","86.0"
"608","2003","17","Assam","North Cachar Hil","12.83","19.42","1514.0","0.06","0.06","1000.0","0.0","0.0","0.0","1.73","5.37","3104.0","0.25","0.02","80.0"
"608","2004","17","Assam","North Cachar Hil","14.4","24.57","1706.0","0.06","0.06","1000.0","0.0","0.0","0.0","1.75","5.68","3246.0","0.25","0.02","80.0"
"608","2005","17","Assam","North Cachar Hil","14.49","24.51","1692.0","0.05","0.05","1000.0","0.0","0.0","0.0","1.75","5.58","3189.0","0.24","0.02","83.0"
"608","2006","17","Assam","North Cachar Hil","13.99","18.55","1326.0","0.05","0.05","1000.0","0.0","0.0","0.0","2.08","5.9","2837.0","0.24","0.02","83.0"
"608","2007","17","Assam","North Cachar Hil","14.53","26.73","1840.0","0.04","0.05","1250.0","0.0","0.0","0.0","2.08","6.16","2962.0","0.23","0.02","87.0"
"608","2008","17","Assam","North Cachar Hil","14.54","25.95","1785.0","0.05","0.05","1000.0","0.0","0.0","0.0","2.09","6.57","3144.0","0.23","0.02","87.0"
"608","2009","17","Assam","North Cachar Hil","15.98","28.87","1807.0","0.04","0.05","1250.0","0.0","0.0","0.0","2.15","6.14","2856.0","0.23","0.02","87.0"
"608","2010","17","Assam","North Cachar Hil","15.25","21.66","1420.0","0.04","0.05","1250.0","-1.0","-1.0","-1.0","3.63","12.78","3521.0","0.22","0.02","91.0"
"608","2011","17","Assam","North Cachar Hil","15.57","36.09","2318.0","0.03","0.03","1000.0","0.0","0.0","0.0","2.78","8.73","3140.0","0.22","0.02","91.0"
"608","2012","17","Assam","North Cachar Hil","16.19","36.96","2283.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","9.01","3003.0","0.22","0.02","91.0"
"608","2013","17","Assam","North Cachar Hil","15.82","31.84","2013.0","0.0","0.0","0.0","0.0","0.0","0.0","3.42","12.41","3629.0","0.01","0.0","0.0"
"608","2014","17","Assam","North Cachar Hil","14.7","34.51","2348.0","0.01","0.01","1000.0","0.0","0.0","0.0","3.6","14.21","3947.0","0.06","0.0","0.0"
"608","2015","17","Assam","North Cachar Hil","14.61","31.83","2179.0","0.0","0.0","0.0","0.0","0.0","0.0","3.69","19.65","5332.0","0.06","0.01","167.0"
"608","2016","17","Assam","North Cachar Hil","15.04","31.7","2109.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.57","17.93","5025.0","0.06","0.01","90.0"
"608","2017","17","Assam","North Cachar Hil","13.79","31.09","2254.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.22","21.2","5024.0","0.06","0.01","94.0"
"609","1990","17","Assam","Nagaon","242.6","342.45","1412.0","10.96","11.34","1035.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.09","0.01","111.0"
"609","1991","17","Assam","Nagaon","262.68","361.96","1378.0","13.42","19.27","1436.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.05","0.0","0.0"
"609","1992","17","Assam","Nagaon","255.36","367.61","1440.0","14.17","13.17","929.0","0.0","0.0","0.0","10.22","41.44","4055.0","0.08","0.01","125.0"
"609","1993","17","Assam","Nagaon","259.04","357.62","1381.0","9.88","13.95","1412.0","0.0","0.0","0.0","10.36","41.94","4048.0","0.18","0.01","56.0"
"609","1994","17","Assam","Nagaon","251.26","775.58","3087.0","9.25","9.27","1002.0","0.0","0.0","0.0","10.65","42.76","4015.0","0.08","0.01","125.0"
"609","1995","17","Assam","Nagaon","250.22","386.57","1545.0","7.92","6.17","779.0","0.0","0.0","0.0","10.49","40.09","3822.0","0.08","0.01","125.0"
"609","1996","17","Assam","Nagaon","240.18","343.07","1428.0","7.13","6.72","942.0","0.0","0.0","0.0","9.66","33.83","3502.0","0.09","0.01","111.0"
"609","1997","17","Assam","Nagaon","228.29","353.14","1547.0","5.76","5.66","983.0","0.0","0.0","0.0","10.04","39.79","3963.0","0.08","0.01","125.0"
"609","1998","17","Assam","Nagaon","241.54","384.47","1592.0","6.19","4.73","764.0","0.0","0.0","0.0","9.78","35.0","3579.0","0.06","0.0","0.0"
"609","1999","17","Assam","Nagaon","247.64","457.27","1847.0","6.2","6.99","1127.0","0.0","0.0","0.0","9.98","35.35","3542.0","0.06","0.0","0.0"
"609","2000","17","Assam","Nagaon","248.04","444.94","1794.0","5.34","4.57","856.0","0.0","0.0","0.0","9.1","31.78","3492.0","0.05","0.0","0.0"
"609","2001","17","Assam","Nagaon","231.96","413.97","1785.0","5.7","5.96","1046.0","0.0","0.0","0.0","9.14","31.36","3431.0","0.05","0.0","0.0"
"609","2002","17","Assam","Nagaon","251.28","430.28","1712.0","5.54","5.12","924.0","0.0","0.0","0.0","8.6","28.61","3327.0","0.05","0.0","0.0"
"609","2003","17","Assam","Nagaon","252.73","453.26","1793.0","5.73","4.58","799.0","0.0","0.0","0.0","8.04","29.08","3617.0","0.04","0.0","0.0"
"609","2004","17","Assam","Nagaon","228.44","400.28","1752.0","5.76","4.9","851.0","0.0","0.0","0.0","6.87","22.68","3301.0","0.01","0.0","0.0"
"609","2005","17","Assam","Nagaon","213.68","338.75","1585.0","3.63","3.94","1085.0","0.0","0.0","0.0","6.13","20.6","3361.0","0.01","0.0","0.0"
"609","2006","17","Assam","Nagaon","169.3","271.67","1605.0","4.21","4.48","1064.0","0.0","0.0","0.0","6.12","21.45","3505.0","0.01","0.0","0.0"
"609","2007","17","Assam","Nagaon","192.61","316.76","1645.0","3.1","2.87","926.0","0.0","0.0","0.0","6.3","22.15","3516.0","0.02","0.0","0.0"
"609","2008","17","Assam","Nagaon","195.2","317.93","1629.0","1.73","1.29","746.0","0.0","0.0","0.0","7.77","28.39","3654.0","0.03","0.0","0.0"
"609","2009","17","Assam","Nagaon","181.86","380.89","2094.0","3.66","3.63","992.0","0.0","0.0","0.0","7.2","27.06","3758.0","0.02","0.0","0.0"
"609","2010","17","Assam","Nagaon","184.15","352.78","1916.0","3.23","3.33","1031.0","-1.0","-1.0","-1.0","6.95","24.7","3554.0","0.02","0.0","0.0"
"609","2011","17","Assam","Nagaon","192.09","324.2","1688.0","3.17","3.23","1019.0","0.0","0.0","0.0","6.75","24.79","3673.0","0.03","0.0","0.0"
"609","2012","17","Assam","Nagaon","178.36","369.53","2072.0","2.84","3.16","1113.0","0.0","0.0","0.0","6.25","20.98","3357.0","0.02","0.0","0.0"
"609","2013","17","Assam","Nagaon","196.65","436.12","2218.0","2.77","3.1","1119.0","0.0","0.0","0.0","6.12","21.92","3582.0","0.02","0.0","0.0"
"609","2014","17","Assam","Nagaon","201.73","410.57","2035.0","2.05","2.06","1005.0","0.0","0.0","0.0","6.07","20.36","3354.0","0.01","0.0","0.0"
"609","2015","17","Assam","Nagaon","198.7","458.02","2305.0","1.29","1.14","884.0","0.0","0.0","0.0","5.24","16.02","3058.0","0.02","0.0","0.0"
"609","2016","17","Assam","Nagaon","196.85","460.15","2338.0","1.01","0.98","969.0","-1.0","-1.0","-1.0","7.27","26.01","3578.0","0.0","0.0","120.0"
"609","2017","17","Assam","Nagaon","196.29","490.29","2498.0","1.45","1.51","1042.0","-1.0","-1.0","-1.0","6.19","23.11","3731.0","0.01","0.0","90.0"
"610","1990","17","Assam","Sibsagar","108.63","217.28","2000.0","0.35","0.48","1371.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.01","0.0","0.0"
"610","1991","17","Assam","Sibsagar","106.22","192.28","1810.0","0.34","0.18","529.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.01","0.0","0.0"
"610","1992","17","Assam","Sibsagar","109.39","183.23","1675.0","0.25","0.25","1000.0","0.0","0.0","0.0","0.15","0.59","3933.0","0.01","0.0","0.0"
"610","1993","17","Assam","Sibsagar","105.77","176.92","1673.0","0.13","0.15","1154.0","0.0","0.0","0.0","0.07","0.16","2286.0","0.0","0.0","0.0"
"610","1994","17","Assam","Sibsagar","106.46","184.13","1730.0","0.17","0.22","1294.0","0.0","0.0","0.0","0.08","0.34","4250.0","0.01","0.0","0.0"
"610","1995","17","Assam","Sibsagar","103.34","194.2","1879.0","0.33","0.37","1121.0","0.0","0.0","0.0","0.09","0.38","4222.0","0.01","0.0","0.0"
"610","1996","17","Assam","Sibsagar","104.79","171.93","1641.0","0.28","0.38","1357.0","0.0","0.0","0.0","0.13","0.5","3846.0","0.01","0.0","0.0"
"610","1997","17","Assam","Sibsagar","104.7","158.17","1511.0","0.25","0.33","1320.0","0.0","0.0","0.0","0.11","0.47","4273.0","0.01","0.0","0.0"
"610","1998","17","Assam","Sibsagar","89.94","147.92","1645.0","0.49","0.49","1000.0","0.0","0.0","0.0","0.1","0.41","4100.0","0.01","0.0","0.0"
"610","1999","17","Assam","Sibsagar","97.98","177.7","1814.0","0.37","0.47","1270.0","0.0","0.0","0.0","0.1","0.39","3900.0","0.01","0.0","0.0"
"610","2000","17","Assam","Sibsagar","99.9","187.32","1875.0","0.13","0.16","1231.0","0.0","0.0","0.0","0.11","0.39","3545.0","0.01","0.0","0.0"
"610","2001","17","Assam","Sibsagar","99.56","201.68","2026.0","0.37","0.44","1189.0","0.0","0.0","0.0","0.11","0.41","3727.0","0.01","0.0","0.0"
"610","2002","17","Assam","Sibsagar","99.85","187.94","1882.0","0.25","0.27","1080.0","0.0","0.0","0.0","0.11","0.4","3636.0","0.01","0.0","0.0"
"610","2003","17","Assam","Sibsagar","99.45","222.11","2233.0","0.33","0.27","818.0","0.0","0.0","0.0","0.11","0.43","3909.0","0.01","0.0","0.0"
"610","2004","17","Assam","Sibsagar","100.26","223.76","2232.0","0.3","0.32","1067.0","0.0","0.0","0.0","0.12","0.44","3667.0","0.01","0.0","0.0"
"610","2005","17","Assam","Sibsagar","101.29","185.55","1832.0","0.03","0.03","1000.0","0.0","0.0","0.0","0.12","0.46","3833.0","0.01","0.0","0.0"
"610","2006","17","Assam","Sibsagar","97.17","145.34","1496.0","0.11","0.1","909.0","0.0","0.0","0.0","0.11","0.44","4000.0","0.01","0.0","0.0"
"610","2007","17","Assam","Sibsagar","93.49","158.25","1693.0","0.12","0.15","1250.0","0.0","0.0","0.0","0.13","0.48","3692.0","0.02","0.0","0.0"
"610","2008","17","Assam","Sibsagar","106.41","264.91","2490.0","0.09","0.09","1000.0","0.0","0.0","0.0","0.12","0.48","4000.0","0.01","0.0","0.0"
"610","2009","17","Assam","Sibsagar","101.64","238.71","2349.0","0.08","0.09","1125.0","0.0","0.0","0.0","0.1","0.4","4000.0","0.01","0.0","0.0"
"610","2010","17","Assam","Sibsagar","93.18","222.52","2388.0","0.07","0.08","1143.0","-1.0","-1.0","-1.0","0.09","0.33","3667.0","0.0","0.0","0.0"
"610","2011","17","Assam","Sibsagar","97.09","214.22","2206.0","0.02","0.02","1000.0","0.0","0.0","0.0","0.1","0.36","3600.0","0.0","0.0","0.0"
"610","2012","17","Assam","Sibsagar","95.84","237.05","2473.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.08","0.3","3750.0","0.0","0.0","0.0"
"610","2013","17","Assam","Sibsagar","96.53","207.24","2147.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.08","0.3","3750.0","0.0","0.0","0.0"
"610","2014","17","Assam","Sibsagar","97.86","206.09","2106.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.08","0.31","3875.0","0.0","0.0","0.0"
"610","2015","17","Assam","Sibsagar","99.72","202.23","2028.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.1","0.35","3524.0","0.01","0.0","0.0"
"610","2016","17","Assam","Sibsagar","104.03","207.09","1991.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","0.16","0.61","3847.0","0.0","0.0","180.0"
"610","2017","17","Assam","Sibsagar","105.31","221.83","2107.0","0.0","0.01","1500.0","-1.0","-1.0","-1.0","0.13","0.49","3740.0","-1.0","-1.0","-1.0"
"615","1990","17","Assam","Barpeta","200.21","189.5","947.0","14.55","15.93","1095.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.01","0.0","0.0"
"615","1991","17","Assam","Barpeta","206.13","178.16","864.0","8.23","10.51","1277.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.01","0.0","0.0"
"615","1992","17","Assam","Barpeta","201.56","190.28","944.0","8.3","6.86","827.0","0.0","0.0","0.0","0.28","1.08","3857.0","0.01","0.0","0.0"
"615","1993","17","Assam","Barpeta","210.4","193.88","921.0","9.74","11.11","1141.0","0.0","0.0","0.0","0.23","0.88","3826.0","0.01","0.0","0.0"
"615","1994","17","Assam","Barpeta","190.5","167.48","879.0","10.5","14.22","1354.0","0.0","0.0","0.0","0.26","1.1","4231.0","0.01","0.0","0.0"
"615","1995","17","Assam","Barpeta","203.55","162.32","797.0","12.76","11.42","895.0","0.0","0.0","0.0","0.24","1.01","4208.0","0.01","0.0","0.0"
